"id","image_file_name","image_content_type","image_file_size","image_updated_at","created_at","updated_at","creator_id","status","crop_data","image_meta"
1486,"Stanley_Wilson_4--1541561666.jpg","image/jpeg",1032838,"2018-11-07 03:34:26","2018-11-07 03:34:26","2018-11-07 03:34:26",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAiAIOgtoZWlnaHRpApIEOglzaXpl
aQOGwg86DGNyb3BwZWR7CDsGaQKSBDsHaQIgCDsIaQOnxw8=
"
1487,"AFSCME_Strong_logo--1542036920.jpg","image/jpeg",1338538,"2018-11-12 15:35:20","2018-11-12 15:35:24","2018-11-12 15:35:24",264,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAhAOOgtoZWlnaHRpAhAOOglzaXpl
aQOqbBQ6DGNyb3BwZWR7CDsGaQIQDjsHaQIQDjsIaQNuxxQ=
"
1488,"016--1542142696.JPG","image/jpeg",1462050,"2018-11-13 20:58:16","2018-11-13 20:58:18","2018-11-13 20:58:18",727,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpApAJOgtoZWlnaHRpAsAMOglzaXpl
aQMiTxY6DGNyb3BwZWR7CDsGaQKQCTsHaQLADDsIaQNItRc=
"
1489,"093--1542142816.JPG","image/jpeg",2025174,"2018-11-13 21:00:15","2018-11-13 21:00:18","2018-11-13 21:00:18",727,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpApAJOgtoZWlnaHRpAsAMOglzaXpl
aQPW5h46DGNyb3BwZWR7CDsGaQKQCTsHaQLADDsIaQOI+yA=
"
1490,"IMG_0166--1542143491.JPG","image/jpeg",3738753,"2018-11-13 21:11:31","2018-11-13 21:11:34","2018-11-13 21:11:34",727,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAMOgtoZWlnaHRpApAJOglzaXpl
aQOBDDk6DGNyb3BwZWR7CDsGaQKQCTsHaQLADDsIaQNFwzo=
"
1491,"0B37A9BE-F205-4D33-8197-8E6FC0C108F8--1542315436.jpeg","image/jpeg",2379384,"2018-11-15 20:57:42","2018-11-15 20:57:19","2018-11-15 20:57:47",537,1,"---
:commands:
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 2550x1350!
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 2550x1350!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtALOgtoZWlnaHRpAsAPOglzaXpl
aQN4TiQ6DGNyb3BwZWR7CDsGaQL2CTsHaQJGBTsIaQN3Tg0=
"
1492,"A6B621FA-5CA6-4DC5-87AE-9A78AE3CE359--1542315509.jpeg","image/jpeg",484092,"2018-11-15 20:58:29","2018-11-15 20:58:30","2018-11-15 20:58:30",537,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAgAGOgtoZWlnaHRpAgAIOglzaXpl
aQP8Ygc6DGNyb3BwZWR7CDsGaQIABjsHaQIACDsIaQMOpgg=
"
1493,"805F4C7B-6319-4E8E-8A31-C17CB604001E--1542315604.jpeg","image/jpeg",1773914,"2018-11-15 21:00:07","2018-11-15 21:00:06","2018-11-15 21:00:09",537,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAhAMOgtoZWlnaHRpAhAJOglzaXpl
aQNaERs6DGNyb3BwZWR7CDsGaQJnBDsHaQLcBTsIaQNi+Ak=
"
1494,"9F084E36-F054-44DB-A108-651F8F46521A--1542315605.jpeg","image/jpeg",7036937,"2018-11-15 21:00:36","2018-11-15 21:00:10","2018-11-15 21:00:42",537,1,"---
:commands:
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1200x825!
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1200x825!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQMJYGs6DGNyb3BwZWR7CDsGaQKwBDsHaQI5AzsIaQOu3Qs=
"
1495,"3ACF1560-9640-4ED6-9135-280DFAD8DE74--1542315628.jpeg","image/jpeg",2445073,"2018-11-15 21:00:28","2018-11-15 21:00:32","2018-11-15 21:00:32",537,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQMRTyU6DGNyb3BwZWR7CDsGaQLADzsHaQLQCzsIaQNaXys=
"
1496,"98ECEA15-1566-4B0C-8005-94106F403026--1542315673.jpeg","image/jpeg",7036937,"2018-11-15 21:01:50","2018-11-15 21:01:18","2018-11-15 21:01:55",537,1,"---
:commands:
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1200x825!
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1200x825!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQMJYGs6DGNyb3BwZWR7CDsGaQKwBDsHaQI5AzsIaQOu3Qs=
"
1497,"image--1542315731.jpg","image/jpeg",1819449,"2018-11-15 21:02:15","2018-11-15 21:02:14","2018-11-15 21:02:18",537,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQM5wxs6DGNyb3BwZWR7CDsGaQL0BDsHaQKbBjsIaQNq6wY=
"
1498,"B16E5587-984B-4AC0-B46A-1A69EF13E5D6--1542315746.jpeg","image/jpeg",415537,"2018-11-15 21:02:27","2018-11-15 21:02:27","2018-11-15 21:02:28",537,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsADOgtoZWlnaHRpAgAFOglzaXpl
aQMxVwY6DGNyb3BwZWR7CDsGaQLfAjsHaQLUAzsIaQOnUgQ=
"
1499,"4D68DE45-308D-4B8B-A2B6-1F63D10945A1--1542315854.jpeg","image/jpeg",1995643,"2018-11-15 21:04:31","2018-11-15 21:04:16","2018-11-15 21:04:34",537,1,"---
:commands:
- - ""-resize""
  - 1500x1127
- - ""-resize""
  - 1500x1127
- - ""-resize""
  - 1200x625!
- - ""-resize""
  - 1500x1127
- - ""-resize""
  - 1200x625!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAhAMOgtoZWlnaHRpAhAJOglzaXpl
aQN7cx46DGNyb3BwZWR7CDsGaQKwBDsHaQJxAjsIaQNFVgU=
"
1500,"281C5F05-ACA4-43E2-A346-5A17E6262CAB--1542315968.jpeg","image/jpeg",4504894,"2018-11-15 21:06:08","2018-11-15 21:06:12","2018-11-15 21:06:12",537,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQM+vUQ6DGNyb3BwZWR7CDsGaQLQCzsHaQLADzsIaQOI9kc=
"
1501,"school_picture_day_4_grade--1542316173.JPG","image/jpeg",1437373,"2018-11-15 21:09:33","2018-11-15 21:09:36","2018-11-15 21:09:36",71,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAowKOgtoZWlnaHRpAhAOOglzaXpl
aQO97hU6DGNyb3BwZWR7CDsGaQKMCjsHaQIQDjsIaQMF7xU=
"
1502,"DSC02029--1542404815.JPG","image/jpeg",2848451,"2018-11-16 21:46:55","2018-11-16 21:46:57","2019-01-30 01:22:51",414,-2,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAMOgtoZWlnaHRpApAJOglzaXpl
aQPDdis6DGNyb3BwZWR7CDsGaQLADDsHaQKQCTsIaQMWJSs=
"
1503,"Veronica_Trinidad_4--1542598076.jpg","image/jpeg",395699,"2018-11-19 03:27:56","2018-11-19 03:27:57","2018-11-19 03:27:57",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAmcEOgtoZWlnaHRpAgQIOglzaXpl
aQOzCQY6DGNyb3BwZWR7CDsGaQJnBDsHaQIECDsIaQM5/AU=
"
1504,"Veronica_Trinidad_3--1542598094.jpg","image/jpeg",512807,"2018-11-19 03:28:14","2018-11-19 03:28:15","2018-11-19 03:28:15",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAlYEOgtoZWlnaHRpAjcHOglzaXpl
aQMn0wc6DGNyb3BwZWR7CDsGaQJWBDsHaQI3BzsIaQP1xgc=
"
1505,"Veronica_Trinidad_2--1542598131.jpg","image/jpeg",392949,"2018-11-19 03:28:50","2018-11-19 03:28:51","2018-11-19 03:28:51",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAvQDOgtoZWlnaHRpAkAGOglzaXpl
aQP1/gU6DGNyb3BwZWR7CDsGaQL0AzsHaQJABjsIaQML9QU=
"
1506,"Veronica_Trinidad_1--1542598161.jpg","image/jpeg",323902,"2018-11-19 03:29:21","2018-11-19 03:29:21","2018-11-19 03:29:21",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuYDOgtoZWlnaHRpAvoEOglzaXpl
aQM+8QQ6DGNyb3BwZWR7CDsGaQLmAzsHaQL6BDsIaQOy6AQ=
"
1507,"ACE-AFSCME_Logo2016--1542735769.jpg","image/jpeg",3939,"2018-11-20 17:42:49","2018-11-20 17:42:49","2018-11-20 17:42:49",530,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAaQ6C2hlaWdodGlXOglzaXplaQJj
DzoMY3JvcHBlZHsIOwZpAaQ7B2lXOwhpAtcN
"
1508,"Star-1Color--1542736344.tif","image/tiff",6862166,"2018-11-20 17:52:24","2018-11-20 17:52:25","2018-11-20 17:52:25",530,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpApYHOgtoZWlnaHRpAnEDOglzaXpl
aQNWtWg6DGNyb3BwZWR7CDsGaQKWBzsHaQJxAzsIaQPEzWg=
"
1509,"AFSCME_BlockLogo-1Color--1542743417.jpg","image/jpeg",559959,"2018-11-20 19:50:17","2018-11-20 19:50:17","2018-11-20 19:50:17",751,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAvQBOgtoZWlnaHRpAvEBOglzaXpl
aQNXiwg6DGNyb3BwZWR7CDsGaQL0ATsHaQLxATsIaQMKHQI=
"
1510,"IMG_0802--1543245203.JPG","image/jpeg",138608,"2018-11-26 15:13:30","2018-11-26 15:13:23","2018-11-26 15:13:31",2,1,"---
:commands:
- - ""-resize""
  - 720x838^
- - ""-crop""
  - 600x761+27+62
- - ""-resize""
  - 720x838^
- - ""-crop""
  - 600x761+27+62
:drag:
  :x: ""-27""
  :y: ""-62""
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAvQBOgtoZWlnaHRpAkYCOglzaXpl
aQNwHQI6DGNyb3BwZWR7CDsGaQJYAjsHaQL5AjsIaQOY/AE=
"
1511,"Howard_Brown_Health_Low_Res-10--1543275400.jpg","image/jpeg",1731039,"2018-11-26 23:36:45","2018-11-26 23:36:45","2018-11-26 23:36:51",9,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAiIXOgtoZWlnaHRpAnEPOglzaXpl
aQPfaRo6DGNyb3BwZWR7CDsGaQKkBTsHaQLEAzsIaQOkYwY=
"
1512,"IMG_6728--1543275465.JPG","image/jpeg",12039625,"2018-11-26 23:37:58","2018-11-26 23:37:57","2018-11-26 23:38:08",9,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoAXOgtoZWlnaHRpArAPOglzaXpl
aQPJtbc6DGNyb3BwZWR7CDsGaQKkBTsHaQLEAzsIaQMBnA4=
"
1513,"flashbox-two-girls-talking--1543275760.jpg","image/jpeg",58886,"2018-11-26 23:42:40","2018-11-26 23:42:40","2018-11-26 23:42:41",2,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjYBOgtoZWlnaHRpAgMBOglzaXpl
aQIG5joMY3JvcHBlZHsIOwZpAoIEOwdpAsQDOwhpA8BPBA==
"
1514,"flashbox-family-riding-bikes--1543275952.jpg","image/jpeg",86577,"2018-11-26 23:45:52","2018-11-26 23:45:52","2018-11-26 23:45:52",2,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjYBOgtoZWlnaHRpAgQBOglzaXpl
aQMxUgE6DGNyb3BwZWR7CDsGaQJ9BDsHaQLEAzsIaQMk/QU=
"
1515,"DSCN2801--1543276187.JPG","image/jpeg",255488,"2018-11-26 23:50:00","2018-11-26 23:49:47","2018-11-26 23:50:00",2,1,"---
:commands:
- - ""-resize""
  - 354x396!
- - ""-resize""
  - 354x396!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAvQBOgtoZWlnaHRpAvICOglzaXpl
aQMA5gM6DGNyb3BwZWR7CDsGaQJiATsHaQKMATsIaQOtmwE=
"
1516,"image001--1543329860.png","image/png",32453,"2018-11-27 14:44:20","2018-11-27 14:44:21","2018-11-27 14:44:21",495,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAfE6C2hlaWdodGkBtToJc2l6ZWkC
xX46DGNyb3BwZWR7CDsGaQHxOwdpAbU7CGkCYX8=
"
1517,"GettyImages-668440484--1543341611.jpg","image/jpeg",58886,"2018-11-27 18:00:19","2018-11-27 18:00:11","2018-11-27 18:00:19",2,1,"---
:commands:
- - ""-resize""
  - 354x396!
- - ""-resize""
  - 354x396!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjYBOgtoZWlnaHRpAgMBOglzaXpl
aQIG5joMY3JvcHBlZHsIOwZpAmIBOwdpAowBOwhpA+AFAQ==
"
1518,"image001--1543351803.png","image/png",32453,"2018-11-27 20:50:03","2018-11-27 20:50:03","2018-11-27 20:50:03",495,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAfE6C2hlaWdodGkBtToJc2l6ZWkC
xX46DGNyb3BwZWR7CDsGaQHxOwdpAbU7CGkCYX8=
"
1519,"HD_party--1543369147.jpg","image/jpeg",501572,"2018-11-28 01:40:06","2018-11-28 01:39:08","2018-11-28 01:40:08",699,1,"---
:commands:
- - ""-resize""
  - 1500x1120
- - ""-resize""
  - 1500x1120
- - ""-resize""
  - 2550x1350!
- - ""-resize""
  - 1500x1120
- - ""-resize""
  - 2550x1350!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuAHOgtoZWlnaHRpAuAFOglzaXpl
aQNEpwc6DGNyb3BwZWR7CDsGaQL2CTsHaQJGBTsIaQP70AY=
"
1520,"shirt2_small--1543373037.jpg","image/jpeg",42245,"2018-11-28 02:44:15","2018-11-28 02:43:57","2018-11-28 02:44:15",699,1,"---
:commands:
- - ""-resize""
  - 1050x1200!
- - ""-resize""
  - 1050x1200!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAZY6C2hlaWdodGkBqToJc2l6ZWkC
BaU6DGNyb3BwZWR7CDsGaQIaBDsHaQKwBDsIaQPo6QM=
"
1521,"shirt2_small--1543373149.jpg","image/jpeg",34005,"2018-11-28 02:45:49","2018-11-28 02:45:49","2018-11-28 02:45:49",699,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpfToLaGVpZ2h0aQGHOglzaXplaQLV
hDoMY3JvcHBlZHsIOwZpfTsHaQGHOwhpAkWH
"
1522,"shirt2_small--1543373266.jpg","image/jpeg",25618,"2018-11-28 02:47:51","2018-11-28 02:47:46","2018-11-28 02:47:51",699,1,"---
:commands:
- - ""-resize""
  - 1050x1200!
- - ""-resize""
  - 1050x1200!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpfToLaGVpZ2h0aQGHOglzaXplaQIS
ZDoMY3JvcHBlZHsIOwZpAhoEOwdpArAEOwhpA+iTAQ==
"
1523,"afscme_blocklogo-2color--1543373450.jpg","image/jpeg",85904,"2018-11-28 02:51:22","2018-11-28 02:50:50","2018-11-28 02:51:22",699,1,"---
:commands:
- - ""-resize""
  - 1050x1200!
- - ""-resize""
  - 1050x1200!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAk0FOgtoZWlnaHRpAkIFOglzaXpl
aQOQTwE6DGNyb3BwZWR7CDsGaQIaBDsHaQKwBDsIaQJI2g==
"
1524,"afscmecouncil75-oregon_SMALL--1543374581.jpg","image/jpeg",23298,"2018-11-28 03:09:46","2018-11-28 03:09:41","2018-11-28 03:09:46",699,1,"---
:commands:
- - ""-resize""
  - 1500x1050!
- - ""-resize""
  - 1500x1050!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAZY6C2hlaWdodGlvOglzaXplaQIC
WzoMY3JvcHBlZHsIOwZpAtwFOwdpAhoEOwhpA2w2Ag==
"
1525,"images_SMALL.--1543374626.jpg","image/jpeg",15123,"2018-11-28 03:10:26","2018-11-28 03:10:26","2018-11-28 03:10:26",699,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpTToLaGVpZ2h0aU06CXNpemVpAhM7
Ogxjcm9wcGVkewg7BmlNOwdpTTsIaQK5Ow==
"
1526,"afscme2734--SMALL--1543374806.jpg","image/jpeg",20190,"2018-11-28 03:13:27","2018-11-28 03:13:26","2018-11-28 03:13:27",699,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAZA6C2hlaWdodGlNOglzaXplaQLe
TjoMY3JvcHBlZHsIOwZpAZA7B2lNOwhpAmlQ
"
1527,"images_SMALL.--1543374890.jpg","image/jpeg",15123,"2018-11-28 03:15:24","2018-11-28 03:14:50","2018-11-28 03:15:25",699,1,"---
:commands:
- - ""-resize""
  - 1500x1050!
- - ""-resize""
  - 1500x1050!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpTToLaGVpZ2h0aU06CXNpemVpAhM7
Ogxjcm9wcGVkewg7BmkC3AU7B2kCGgQ7CGkD6RQC
"
1528,"afscme2734_MEDIUM--1543375171.jpg","image/jpeg",24406,"2018-11-28 03:19:31","2018-11-28 03:19:31","2018-11-28 03:19:31",699,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAdg6C2hlaWdodGlyOglzaXplaQJW
XzoMY3JvcHBlZHsIOwZpAdg7B2lyOwhpAuhi
"
1529,"download--1543460098.jpg","image/jpeg",6192,"2018-11-29 02:54:58","2018-11-29 02:54:59","2018-11-29 02:54:59",32,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAcM6C2hlaWdodGkBizoJc2l6ZWkC
MBg6DGNyb3BwZWR7CDsGaQHDOwdpAYs7CGkCBxg=
"
1530,"download--1543460104.jpg","image/jpeg",6192,"2018-11-29 02:55:04","2018-11-29 02:55:04","2018-11-29 02:55:04",32,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAcM6C2hlaWdodGkBizoJc2l6ZWkC
MBg6DGNyb3BwZWR7CDsGaQHDOwdpAYs7CGkCBxg=
"
1531,"IMG_6728--1543528648.JPG","image/jpeg",12039625,"2018-11-29 21:58:20","2018-11-29 21:57:40","2018-11-29 21:58:30",9,1,"---
:commands:
- - ""-resize""
  - 1424x951^
- - ""-crop""
  - 612x792+528+234
- - ""-resize""
  - 1424x951^
- - ""-crop""
  - 612x792+528+234
:drag:
  :x: ""-528.0113412634278""
  :y: ""-234.00568406738284""
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoAXOgtoZWlnaHRpArAPOglzaXpl
aQPJtbc6DGNyb3BwZWR7CDsGaQJkAjsHaQLNAjsIaQMPOgc=
"
1532,"IMG_6726--1543528745.JPG","image/jpeg",6388029,"2018-11-29 21:59:05","2018-11-29 21:59:14","2018-11-29 21:59:14",9,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAqMVOgtoZWlnaHRpAnIOOglzaXpl
aQM9eWE6DGNyb3BwZWR7CDsGaQKjFTsHaQJyDjsIaQNqxG8=
"
1533,"IMG_6728--1543613185.JPG","image/jpeg",12039625,"2018-11-30 21:26:25","2018-11-30 21:26:37","2018-11-30 21:26:37",9,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoAXOgtoZWlnaHRpArAPOglzaXpl
aQPJtbc6DGNyb3BwZWR7CDsGaQKAFzsHaQKwDzsIaQPfE80=
"
1534,"IMG_6726--1543613330.JPG","image/jpeg",6388029,"2018-11-30 21:32:12","2018-11-30 21:28:59","2018-11-30 21:32:16",9,1,"---
:commands:
- - ""-resize""
  - 1500x1002
- - ""-resize""
  - 1500x1002
- - ""-resize""
  - 354x396!
- - ""-resize""
  - 1500x1002
- - ""-resize""
  - 354x396!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAqMVOgtoZWlnaHRpAnIOOglzaXpl
aQM9eWE6DGNyb3BwZWR7CDsGaQJiATsHaQKMATsIaQPEIQI=
"
1535,"Facebook--1543618341.jpg","image/jpeg",58516,"2018-11-30 22:52:22","2018-11-30 22:52:22","2018-11-30 22:52:23",192,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtwFOgtoZWlnaHRpArYCOglzaXpl
aQKU5DoMY3JvcHBlZHsIOwZpAvMPOwdpAmEHOwhpA9JGAw==
"
1536,"AFSCME_STRIKE--1543853767.jpg","image/jpeg",93411,"2018-12-03 16:16:07","2018-12-03 16:16:07","2018-12-03 16:16:07",751,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAiIDOgtoZWlnaHRpAuEBOglzaXpl
aQPjbAE6DGNyb3BwZWR7CDsGaQIiAzsHaQLhATsIaQOaZAE=
"
1537,"AFSCME_8_Logo_White--1543867203.png","image/png",11449,"2018-12-03 20:00:03","2018-12-03 20:00:04","2018-12-03 20:00:04",738,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpeDoLaGVpZ2h0aXQ6CXNpemVpArks
Ogxjcm9wcGVkewg7Bml4OwdpdDsIaQJlJA==
"
1538,"vistanational1-1-1024x768_1_--1544033213.jpeg","image/jpeg",127165,"2018-12-05 18:07:06","2018-12-05 18:06:53","2018-12-05 18:07:07",764,1,"---
:commands:
- - ""-resize""
  - 2550x900!
- - ""-resize""
  - 2550x900!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAgAEOgtoZWlnaHRpAgADOglzaXpl
aQO98AE6DGNyb3BwZWR7CDsGaQL2CTsHaQKEAzsIaQO/iwI=
"
1539,"vistanational1-1-1024x768_1_--1544033311.jpeg","image/jpeg",127165,"2018-12-05 18:08:56","2018-12-05 18:08:32","2018-12-05 18:08:56",764,1,"---
:commands:
- - ""-resize""
  - 2550x900!
- - ""-resize""
  - 2550x900!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAgAEOgtoZWlnaHRpAgADOglzaXpl
aQO98AE6DGNyb3BwZWR7CDsGaQL2CTsHaQKEAzsIaQNYjgM=
"
1540,"xmasmember1--1544048378.jpg","image/jpeg",108239,"2018-12-05 22:19:50","2018-12-05 22:19:38","2018-12-05 22:19:51",287,1,"---
:commands:
- - ""-resize""
  - 1950x2325!
- - ""-resize""
  - 1950x2325!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsADOgtoZWlnaHRpAtACOglzaXpl
aQPPpgE6DGNyb3BwZWR7CDsGaQKeBzsHaQIVCTsIaQPsNwQ=
"
1541,"xmasbicc1--1544048415.jpg","image/jpeg",381390,"2018-12-05 22:20:37","2018-12-05 22:20:15","2018-12-05 22:20:38",287,1,"---
:commands:
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 2267x1425!
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 2267x1425!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAgAIOgtoZWlnaHRpAgAGOglzaXpl
aQPO0QU6DGNyb3BwZWR7CDsGaQLbCDsHaQKRBTsIaQOB2gQ=
"
1542,"xmasmembers2--1544048519.jpg","image/jpeg",97191,"2018-12-05 22:21:59","2018-12-05 22:22:00","2018-12-05 22:22:00",287,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsADOgtoZWlnaHRpAtACOglzaXpl
aQOnewE6DGNyb3BwZWR7CDsGaQLAAzsHaQLQAjsIaQMofwE=
"
1543,"IMG_6727--1544219657.JPG","image/jpeg",9213450,"2018-12-07 21:54:17","2018-12-07 21:54:27","2018-12-07 21:54:27",9,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAo4VOgtoZWlnaHRpAmQOOglzaXpl
aQMKlow6DGNyb3BwZWR7CDsGaQKOFTsHaQJkDjsIaQNzV5o=
"
1544,"Dexture_Pettit_4--1544233295.jpg","image/jpeg",320040,"2018-12-08 01:41:35","2018-12-08 01:41:36","2018-12-08 01:41:36",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpApIEOgtoZWlnaHRpAiAIOglzaXpl
aQMo4gQ6DGNyb3BwZWR7CDsGaQKSBDsHaQIgCDsIaQOi1gQ=
"
1545,"Dexture_Pettit_3--1544233306.jpg","image/jpeg",557142,"2018-12-08 01:41:46","2018-12-08 01:41:47","2018-12-08 01:41:47",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAosEOgtoZWlnaHRpArIHOglzaXpl
aQNWgAg6DGNyb3BwZWR7CDsGaQKLBDsHaQKyBzsIaQO7dwg=
"
1546,"Dexture_Pettit_2--1544233317.jpg","image/jpeg",481442,"2018-12-08 01:41:57","2018-12-08 01:41:58","2018-12-08 01:41:58",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAogEOgtoZWlnaHRpAr0HOglzaXpl
aQOiWAc6DGNyb3BwZWR7CDsGaQKIBDsHaQK9BzsIaQMzUgc=
"
1547,"Dexture_Pettit_1--1544233327.jpg","image/jpeg",672258,"2018-12-08 01:42:07","2018-12-08 01:42:08","2018-12-08 01:42:08",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAocEOgtoZWlnaHRpAhYGOglzaXpl
aQMCQgo6DGNyb3BwZWR7CDsGaQKHBDsHaQIWBjsIaQOTLwo=
"
1548,"AFSCME_2021_LOGO--1544233713.jpg","image/jpeg",215747,"2018-12-08 01:48:33","2018-12-08 01:48:34","2018-12-08 01:48:34",687,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpArcFOgtoZWlnaHRpAr4GOglzaXpl
aQPDSgM6DGNyb3BwZWR7CDsGaQK3BTsHaQK+BjsIaQMiBQM=
"
1549,"637NevadaLogo_White--1544654431.png","image/png",144473,"2018-12-12 22:40:31","2018-12-12 22:40:34","2018-12-12 22:40:34",773,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpArkMOgtoZWlnaHRpAm8GOglzaXpl
aQNZNAI6DGNyb3BwZWR7CDsGaQK5DDsHaQJvBjsIaQOZUgE=
"
